path_name_sentinel2,satellite,imagery_id,date,tile_id,saving_path,coordinates
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/11_12,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,11_12,../prepared_dataset/20220714/11_12,"(-130.4709735789061, 48.88342653139165),(-130.36624815948412, 48.88471511302708),(-130.364369925684, 48.81564661291819),(-130.46895149683627, 48.8143611417254)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/4_11,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,4_11,../prepared_dataset/20220714/4_11,"(-130.59108606844035, 49.365451930188854),(-130.48534619449734, 49.36685922256808),(-130.48326933293248, 49.29780009222059),(-130.5888615044706, 49.296396204691675)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/0_2,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,0_2,../prepared_dataset/20220714/0_2,"(-131.55663598858044, 49.624486529136135),(-131.45039886387588, 49.62678528241335),(-131.44694175488345, 49.557769216279155),(-131.55302938550602, 49.555476029135626)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/0_5,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,0_5,../prepared_dataset/20220714/0_5,"(-131.23788518812447, 49.631090489745),(-131.13160978829623, 49.6330968871541),(-131.12860154744556, 49.564065535604165),(-131.23472726309154, 49.562063997705465)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/10_12,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,10_12,../prepared_dataset/20220714/10_12,"(-130.47300337189023, 48.95249102696047),(-130.36813355612426, 48.953782727564956),(-130.36624815948412, 48.88471511302708),(-130.4709735789061, 48.88342653139165)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/5_11,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,5_11,../prepared_dataset/20220714/5_11,"(-130.5888615044706, 49.296396204691675),(-130.48326933293248, 49.29780009222059),(-130.48120041304583, 49.228740067606836),(-130.5866454463639, 49.22733957548268)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/5_10,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,5_10,../prepared_dataset/20220714/5_10,"(-130.69444517019352, 49.29489587284513),(-130.5888615044706, 49.296396204691675),(-130.5866454463639, 49.22733957548268),(-130.69208201575896, 49.22584287208637)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/12_8,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,12_8,../prepared_dataset/20220714/12_8,"(-130.88719559812046, 48.808270999094304),(-130.7826479900508, 48.809935735563236),(-130.78020390714704, 48.74088012954327),(-130.88460837742664, 48.73921940929897)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/3_0,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,3_0,../prepared_dataset/20220714/3_0,"(-131.75739666694184, 49.41259772857895),(-131.65163428320477, 49.41507317766499),(-131.64792127585335, 49.346065371367665),(-131.75353601142407, 49.343595908453565)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/1_3,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,1_3,../prepared_dataset/20220714/1_3,"(-131.44694175488345, 49.557769216279155),(-131.3408408565637, 49.559965215411495),(-131.33754600309172, 49.49094282859376),(-131.4434979136637, 49.488752145273395)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/1_4,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,1_4,../prepared_dataset/20220714/1_4,"(-131.3408408565637, 49.559965215411495),(-131.23472726309154, 49.562063997705465),(-131.23158146030147, 49.493036529963156),(-131.33754600309172, 49.49094282859376)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/12_9,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,12_9,../prepared_dataset/20220714/12_9,"(-130.7826479900508, 48.809935735563236),(-130.67809107403681, 48.81150568472108),(-130.67579017415466, 48.74244629091118),(-130.78020390714704, 48.74088012954327)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/5_4,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,5_4,../prepared_dataset/20220714/5_4,"(-131.3277369868242, 49.28386973352775),(-131.2222161863933, 49.285948276915654),(-131.2191182756203, 49.21691691075663),(-131.32449228918773, 49.2148433920117)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/1_5,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,1_5,../prepared_dataset/20220714/1_5,"(-131.23472726309154, 49.562063997705465),(-131.12860154744556, 49.564065535604165),(-131.1256048554415, 49.49503322195153),(-131.23158146030147, 49.493036529963156)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/1_2,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,1_2,../prepared_dataset/20220714/1_2,"(-131.55302938550602, 49.555476029135626),(-131.44694175488345, 49.557769216279155),(-131.4434979136637, 49.488752145273395),(-131.549436622299, 49.4864645086965)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/13_13,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,13_13,../prepared_dataset/20220714/13_13,"(-130.3624988198346, 48.746577227231384),(-130.25805345828593, 48.747764964613346),(-130.25633224025387, 48.67869182796775),(-130.36063480728154, 48.67750695596278)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/3_1,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,3_1,../prepared_dataset/20220714/3_1,"(-131.65163428320477, 49.41507317766499),(-131.54585763037568, 49.41745196849377),(-131.54229234162088, 49.34843840920045),(-131.64792127585335, 49.346065371367665)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/12_13,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,12_13,../prepared_dataset/20220714/12_13,"(-130.364369925684, 48.81564661291819),(-130.25978122662025, 48.816837223494026),(-130.25805345828593, 48.747764964613346),(-130.3624988198346, 48.746577227231384)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/12_12,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,12_12,../prepared_dataset/20220714/12_12,"(-130.46895149683627, 48.8143611417254),(-130.364369925684, 48.81564661291819),(-130.3624988198346, 48.746577227231384),(-130.46693708812575, 48.745294857999106)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/0_0,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,0_0,../prepared_dataset/20220714/0_0,"(-131.76906793699982, 49.61959687453513),(-131.6628592044407, 49.62209038267372),(-131.65910317633998, 49.553085684076976),(-131.76516255576632, 49.55059821246704)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/2_3,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,2_3,../prepared_dataset/20220714/2_3,"(-131.4434979136637, 49.488752145273395),(-131.33754600309172, 49.49094282859376),(-131.33426378190975, 49.421919452331444),(-131.4400672744555, 49.41973406998922)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/2_4,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,2_4,../prepared_dataset/20220714/2_4,"(-131.33754600309172, 49.49094282859376),(-131.23158146030147, 49.493036529963156),(-131.22844771964967, 49.42400808695786),(-131.33426378190975, 49.421919452331444)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/11_10,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,11_10,../prepared_dataset/20220714/11_10,"(-130.68040073731856, 48.880564165634986),(-130.5756912874563, 48.882042876327525),(-130.57352539467144, 48.81298082641985),(-130.67809107403681, 48.81150568472108)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/11_11,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,11_11,../prepared_dataset/20220714/11_11,"(-130.5756912874563, 48.882042876327525),(-130.4709735789061, 48.88342653139165),(-130.46895149683627, 48.8143611417254),(-130.57352539467144, 48.81298082641985)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/2_5,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,2_5,../prepared_dataset/20220714/2_5,"(-131.23158146030147, 49.493036529963156),(-131.1256048554415, 49.49503322195153),(-131.12261965501298, 49.425999946564524),(-131.22844771964967, 49.42400808695786)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/2_2,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,2_2,../prepared_dataset/20220714/2_2,"(-131.549436622299, 49.4864645086965),(-131.4434979136637, 49.488752145273395),(-131.4400672744555, 49.41973406998922),(-131.54585763037568, 49.41745196849377)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/0_6,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,0_6,../prepared_dataset/20220714/0_6,"(-131.13160978829623, 49.6330968871541),(-131.02532278202165, 49.635005778089784),(-131.02246428301876, 49.56596980282197),(-131.12860154744556, 49.564065535604165)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/0_1,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,0_1,../prepared_dataset/20220714/0_1,"(-131.6628592044407, 49.62209038267372),(-131.55663598858044, 49.624486529136135),(-131.55302938550602, 49.555476029135626),(-131.65910317633998, 49.553085684076976)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/11_9,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,11_9,../prepared_dataset/20220714/11_9,"(-130.78510138094998, 48.87899041833442),(-130.68040073731856, 48.880564165634986),(-130.67809107403681, 48.81150568472108),(-130.7826479900508, 48.809935735563236)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/4_9,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,4_9,../prepared_dataset/20220714/4_9,"(-130.80253960565724, 49.36234733104032),(-130.6968173943887, 49.36394795979981),(-130.69444517019352, 49.29489587284513),(-130.80001976620687, 49.29329911623028)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/10_11,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,10_11,../prepared_dataset/20220714/10_11,"(-130.5778654389746, 48.951104022984055),(-130.47300337189023, 48.95249102696047),(-130.4709735789061, 48.88342653139165),(-130.5756912874563, 48.882042876327525)"
../datasets/sentinel2/S2B_10UCV_20220714_0_L2A/20220714/tiles/10_10,sentinel2,S2B_10UCV_20220714_0_L2A,20220714,10_10,../prepared_dataset/20220714/10_10,"(-130.68271920687965, 48.94962173351722),(-130.5778654389746, 48.951104022984055),(-130.5756912874563, 48.882042876327525),(-130.68040073731856, 48.880564165634986)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/3_3,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,3_3,../prepared_dataset/20220925/3_3,"(-130.0431945012966, 48.54101501413099),(-129.93916138168166, 48.5419107261975),(-129.93788566570646, 48.47282773585319),(-130.04177753048532, 48.47193418299282)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/1_0,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,1_0,../prepared_dataset/20220925/1_0,"(-130.35896158173583, 48.675907349440955),(-130.25466224896843, 48.677090679284284),(-130.25294992462867, 48.608016601416786),(-130.35710701535717, 48.60683612543683)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/0_4,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,0_4,../prepared_dataset/20220925/0_4,"(-129.94301766388796, 48.74915454749164),(-129.8385526442991, 48.74996209212085),(-129.83740523109327, 48.68087972803919),(-129.9417273571734, 48.680074131878804)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/0_3,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,0_3,../prepared_dataset/20220925/0_3,"(-130.04747777245979, 48.7482523225942),(-129.94301766388796, 48.74915454749164),(-129.9417273571734, 48.680074131878804),(-130.04604459607495, 48.679174083824236)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/2_0,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,2_0,../prepared_dataset/20220925/2_0,"(-130.35710701535717, 48.60683612543683),(-130.25294992462867, 48.608016601416786),(-130.25124407808562, 48.538941645820074),(-130.35525946446558, 48.53776401597783)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/4_4,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,4_4,../prepared_dataset/20220925/4_4,"(-129.93788566570646, 48.47282773585319),(-129.8339889843084, 48.47362751823729),(-129.83285882993277, 48.40454174190737),(-129.93661476637655, 48.40374388699589)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/4_3,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,4_3,../prepared_dataset/20220925/4_3,"(-130.04177753048532, 48.47193418299282),(-129.93788566570646, 48.47282773585319),(-129.93661476637655, 48.40374388699589),(-130.0403659094067, 48.40285248752335)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/2_1,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,2_1,../prepared_dataset/20220925/2_1,"(-130.25294992462867, 48.608016601416786),(-130.14878635613871, 48.609102891238116),(-130.14722224526233, 48.54002531647069),(-130.25124407808562, 48.538941645820074)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/0_2,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,0_2,../prepared_dataset/20220925/0_2,"(-130.15193242649036, 48.74725542899212),(-130.04747777245979, 48.7482523225942),(-130.04604459607495, 48.679174083824236),(-130.15035640690996, 48.67817959538673)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/0_5,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,0_5,../prepared_dataset/20220925/0_5,"(-129.8385526442991, 48.74996209212085),(-129.73408325737915, 48.750674946130836),(-129.73307875888267, 48.68159086200116),(-129.83740523109327, 48.68087972803919)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/3_0,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,3_0,../prepared_dataset/20220925/3_0,"(-130.35525946446558, 48.53776401597783),(-130.25124407808562, 48.538941645820074),(-130.24954467802087, 48.469865812458856),(-130.35341889514635, 48.46869102106859)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/5_4,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,5_4,../prepared_dataset/20220925/5_4,"(-129.93661476637655, 48.40374388699589),(-129.83285882993277, 48.40454174190737),(-129.83173293832067, 48.335455112118055),(-129.9353486604861, 48.33465917949764)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/3_1,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,3_1,../prepared_dataset/20220925/3_1,"(-130.25124407808562, 48.538941645820074),(-130.14722224526233, 48.54002531647069),(-130.14566404556047, 48.47094687101247),(-130.24954467802087, 48.469865812458856)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/0_0,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,0_0,../prepared_dataset/20220925/0_0,"(-130.36082319774528, 48.74497768798867),(-130.25638108263476, 48.74616387946116),(-130.25466224896843, 48.677090679284284),(-130.35896158173583, 48.675907349440955)"
../datasets/sentinel2/S2B_10UDU_20220925_0_L2A/20220925/tiles/0_1,sentinel2,S2B_10UDU_20220925_0_L2A,20220925,0_1,../prepared_dataset/20220925/0_1,"(-130.25638108263476, 48.74616387946116),(-130.15193242649036, 48.74725542899212),(-130.15035640690996, 48.67817959538673),(-130.25466224896843, 48.677090679284284)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/9_4,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,9_4,../prepared_dataset/20221015/9_4,"(-129.98421448671044, 50.82548474463538),(-129.87518726803498, 50.82635347941536),(-129.87389860953527, 50.75729665462393),(-129.98276535198525, 50.75643004107918)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/12_5,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,12_5,../prepared_dataset/20221015/12_5,"(-129.87133642122438, 50.61918046708183),(-129.76278374817852, 50.619941736741076),(-129.76166879173243, 50.55088051718815),(-129.87006283976658, 50.55012110375891)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/12_2,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,12_2,../prepared_dataset/20221015/12_2,"(-130.1969619519164, 50.61628998645416),(-130.08842614536755, 50.6173545795149),(-130.0868353937174, 50.54829966807324),(-130.19521266144085, 50.54723767054618)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/10_1,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,10_1,../prepared_dataset/20221015/10_1,"(-130.30932898336556, 50.75322063502455),(-130.20048116737897, 50.75439201734971),(-130.19871810878593, 50.68534143533114),(-130.3074061744288, 50.684172911475365)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/9_5,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,9_5,../prepared_dataset/20221015/9_5,"(-129.87518726803498, 50.82635347941536),(-129.7661549717574, 50.827120350393976),(-129.76502681558162, 50.75806165302835),(-129.87389860953527, 50.75729665462393)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/10_0,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,10_0,../prepared_dataset/20221015/10_0,"(-130.41816923397977, 50.75194769327693),(-130.30932898336556, 50.75322063502455),(-130.3074061744288, 50.684172911475365),(-130.41608671349667, 50.68290307586673)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/12_3,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,12_3,../prepared_dataset/20221015/12_3,"(-130.08842614536755, 50.6173545795149),(-129.9798840944127, 50.618318077427745),(-129.97845191349404, 50.54926081682708),(-130.0868353937174, 50.54829966807324)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/12_4,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,12_4,../prepared_dataset/20221015/12_4,"(-129.9798840944127, 50.618318077427745),(-129.87133642122438, 50.61918046708183),(-129.87006283976658, 50.55012110375891),(-129.97845191349404, 50.54926081682708)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/11_5,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,11_5,../prepared_dataset/20221015/11_5,"(-129.87261500256994, 50.688238983942114),(-129.76390308195175, 50.68900211524994),(-129.76278374817852, 50.619941736741076),(-129.87133642122438, 50.61918046708183)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/11_2,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,11_2,../prepared_dataset/20221015/11_2,"(-130.19871810878593, 50.68534143533114),(-130.0900231414613, 50.68640863150005),(-130.08842614536755, 50.6173545795149),(-130.1969619519164, 50.61628998645416)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/13_1,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,13_1,../prepared_dataset/20221015/13_1,"(-130.3035830978925, 50.546074838662335),(-130.19521266144085, 50.54723767054618),(-130.19347020227806, 50.478184487437716),(-130.3016827535145, 50.477024489146075)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/13_0,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,13_0,../prepared_dataset/20221015/13_0,"(-130.41194608454668, 50.54481118820517),(-130.3035830978925, 50.546074838662335),(-130.3016827535145, 50.477024489146075),(-130.40988789293854, 50.47576391779875)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/11_3,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,11_3,../prepared_dataset/20221015/11_3,"(-130.0900231414613, 50.68640863150005),(-129.98132189759875, 50.687374485428144),(-129.9798840944127, 50.618318077427745),(-130.08842614536755, 50.6173545795149)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/11_4,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,11_4,../prepared_dataset/20221015/11_4,"(-129.98132189759875, 50.687374485428144),(-129.87261500256994, 50.688238983942114),(-129.87133642122438, 50.61918046708183),(-129.9798840944127, 50.618318077427745)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/12_1,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,12_1,../prepared_dataset/20221015/12_1,"(-130.30549089211266, 50.615124312730494),(-130.1969619519164, 50.61628998645416),(-130.19521266144085, 50.54723767054618),(-130.3035830978925, 50.546074838662335)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/10_2,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,10_2,../prepared_dataset/20221015/10_2,"(-130.20048116737897, 50.75439201734971),(-130.09162641413099, 50.755461824242396),(-130.0900231414613, 50.68640863150005),(-130.19871810878593, 50.68534143533114)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/10_5,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,10_5,../prepared_dataset/20221015/10_5,"(-129.87389860953527, 50.75729665462393),(-129.76502681558162, 50.75806165302835),(-129.76390308195175, 50.68900211524994),(-129.87261500256994, 50.688238983942114)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/10_4,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,10_4,../prepared_dataset/20221015/10_4,"(-129.98276535198525, 50.75643004107918),(-129.87389860953527, 50.75729665462393),(-129.87261500256994, 50.688238983942114),(-129.98132189759875, 50.687374485428144)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/10_3,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,10_3,../prepared_dataset/20221015/10_3,"(-130.09162641413099, 50.755461824242396),(-129.98276535198525, 50.75643004107918),(-129.98132189759875, 50.687374485428144),(-130.0900231414613, 50.68640863150005)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/12_0,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,12_0,../prepared_dataset/20221015/12_0,"(-130.41401234425803, 50.6138575742024),(-130.30549089211266, 50.615124312730494),(-130.3035830978925, 50.546074838662335),(-130.41194608454668, 50.54481118820517)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/11_1,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,11_1,../prepared_dataset/20221015/11_1,"(-130.3074061744288, 50.684172911475365),(-130.19871810878593, 50.68534143533114),(-130.1969619519164, 50.61628998645416),(-130.30549089211266, 50.615124312730494)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/13_2,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,13_2,../prepared_dataset/20221015/13_2,"(-130.19521266144085, 50.54723767054618),(-130.0868353937174, 50.54829966807324),(-130.08525085460448, 50.47924389696478),(-130.19347020227806, 50.478184487437716)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/13_5,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,13_5,../prepared_dataset/20221015/13_5,"(-129.87006283976658, 50.55012110375891),(-129.76166879173243, 50.55088051718815),(-129.7605581902424, 50.48181845628167),(-129.86879423264534, 50.48106089369303)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/13_4,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,13_4,../prepared_dataset/20221015/13_4,"(-129.97845191349404, 50.54926081682708),(-129.87006283976658, 50.55012110375891),(-129.86879423264534, 50.48106089369303),(-129.9770253261131, 50.48020270337894)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/13_3,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,13_3,../prepared_dataset/20221015/13_3,"(-130.0868353937174, 50.54829966807324),(-129.97845191349404, 50.54926081682708),(-129.9770253261131, 50.48020270337894),(-130.08525085460448, 50.47924389696478)"
../datasets/sentinel2/S2B_10UDB_20221015_0_L2A/20221015/tiles/11_0,sentinel2,S2B_10UDB_20221015_0_L2A,20221015,11_0,../prepared_dataset/20221015/11_0,"(-130.41608671349667, 50.68290307586673),(-130.3074061744288, 50.684172911475365),(-130.30549089211266, 50.615124312730494),(-130.41401234425803, 50.6138575742024)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/9_3,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,9_3,../prepared_dataset/20220902/9_3,"(-130.05329946296735, 49.02617556973663),(-129.94825900733412, 49.027086613371665),(-129.94694879469552, 48.95800964879779),(-130.0518441775927, 48.95710080609475)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/12_5,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,12_5,../prepared_dataset/20220902/12_5,"(-129.83973147226888, 48.82066269125822),(-129.73511525795362, 48.821377310490824),(-129.734106846097, 48.752294094182055),(-129.83857958909257, 48.75158119980224)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/12_2,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,12_2,../prepared_dataset/20220902/12_2,"(-130.15355159469712, 48.817949326142816),(-130.048950186963, 48.818948688075864),(-130.0475114278465, 48.7498713334538),(-130.15196943627072, 48.748874383402104)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/9_2,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,9_2,../prepared_dataset/20220902/9_2,"(-130.15833435571176, 49.02516893243605),(-130.05329946296735, 49.02617556973663),(-130.0518441775927, 48.95710080609475),(-130.15673402480672, 48.956096600571826)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/12_3,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,12_3,../prepared_dataset/20220902/12_3,"(-130.048950186963, 48.818948688075864),(-129.94434329740662, 48.819853146986816),(-129.94304796425834, 48.75077360944212),(-130.0475114278465, 48.7498713334538)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/12_4,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,12_4,../prepared_dataset/20220902/12_4,"(-129.94434329740662, 48.819853146986816),(-129.83973147226888, 48.82066269125822),(-129.83857958909257, 48.75158119980224),(-129.94304796425834, 48.75077360944212)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/6_1,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,6_1,../prepared_dataset/20220902/6_1,"(-130.26863932846285, 49.2312704579351),(-130.1631721714057, 49.2323807077563),(-130.16155339879103, 49.1633109859299),(-130.26687387025856, 49.162203420798754)"
../datasets/sentinel2/S2B_10UDV_20220902_0_L2A/20220902/tiles/13_1,sentinel2,S2B_10UDV_20220902_0_L2A,20220902,13_1,../prepared_dataset/20220902/13_1,"(-130.25642144612416, 48.74778277206414),(-130.15196943627072, 48.748874383402104),(-130.150393276448, 48.67979857019914),(-130.25470245951564, 48.67870959245765)"
